TransactionID,CustomerID,Amount,LocationCity,TransactionDateTime,AccountBalanceAfter,MerchantID,MCC,AccountType
549,0,4794.18,Mansoura,2024-06-28 13:06:41.187368,7123.94,3,5411,DEBIT
550,0,3324.62,Mansoura,2024-07-21 13:06:41.187783,4863.56,8,5941,CREDIT_CARD
551,2,372.62,Cairo,2024-06-19 13:06:41.188191,2571.88,7,5912,CREDIT_CARD
552,0,3955.66,Aswan,2024-03-21 13:06:41.188595,9859.88,4,5999,DEBIT
553,2,774.07,Mansoura,2024-03-19 13:06:41.189001,5485.33,3,5999,CREDIT_CARD
554,3,3129.9,Luxor,2024-12-14 13:06:41.189383,2259.77,8,5912,DEBIT
555,0,1716.83,Mansoura,2024-11-20 13:06:41.189820,1393.2,5,5732,CREDIT_CARD
556,4,3169.93,Cairo,2024-07-07 13:06:41.190233,6298.86,5,5651,DEBIT
557,4,838.4,Tanta,2024-05-24 13:06:41.190642,9684.38,7,5411,DEBIT
558,4,46.03,Giza,2024-08-03 13:06:41.191050,1447.01,4,5411,DEBIT
559,0,2444.7,Tanta,2024-11-20 13:06:41.191422,6960.73,4,5732,DEBIT
560,4,4795.61,Luxor,2024-10-09 13:06:41.191828,3560.62,8,5999,DEBIT
561,0,3360.48,Tanta,2024-10-05 13:06:41.192244,3958.8,6,5651,DEBIT
562,0,3747.62,Fayoum,2024-02-18 13:06:41.192665,9027.94,2,5651,CREDIT_CARD
563,3,2635.02,Cairo,2024-01-26 13:06:41.193046,7920.57,4,5411,CREDIT_CARD
564,2,2874.93,Alexandria,2024-04-11 13:06:41.193482,3822.02,9,5732,CREDIT_CARD
565,1,1322.99,Alexandria,2024-09-25 13:06:41.193911,6129.79,5,5912,DEBIT
566,4,3579.83,Alexandria,2024-05-17 13:06:41.194302,2880.27,5,5651,DEBIT
567,3,84.05,Alexandria,2024-12-29 13:06:41.194706,5915.06,3,5912,DEBIT
568,4,373.52,Fayoum,2024-08-19 13:06:41.195112,9379.97,1,5999,DEBIT
569,1,2148.3,Mansoura,2024-02-03 13:06:41.195512,4228.18,6,5999,CREDIT_CARD
570,0,2075.78,Luxor,2024-03-01 13:06:41.195937,3563.06,7,5941,CREDIT_CARD
571,3,514.42,Luxor,2024-07-23 13:06:41.196355,8399.99,5,5651,DEBIT
572,4,2020.05,Mansoura,2024-11-09 13:06:41.196766,3678.7,1,5651,CREDIT_CARD
573,4,3065.4,Luxor,2024-07-20 13:06:41.197181,9605.3,4,5651,CREDIT_CARD
574,0,1169.51,Luxor,2024-02-16 13:06:41.197650,8068.21,4,5912,DEBIT
575,3,2192.14,Fayoum,2024-09-25 13:06:41.198082,9800.58,7,5651,CREDIT_CARD
576,1,2077.89,Alexandria,2024-02-06 13:06:41.198504,6656.23,4,5999,DEBIT
577,1,3677.12,Mansoura,2024-05-22 13:06:41.198925,7421.1,7,5941,CREDIT_CARD
578,1,1500.37,Cairo,2024-05-13 13:06:41.199348,2381.78,7,5912,DEBIT
579,2,1938.76,Giza,2024-05-27 13:06:41.199771,2659.88,4,5912,DEBIT
580,1,839.38,Alexandria,2024-11-28 13:06:41.200200,6473.05,8,5912,DEBIT
581,3,2614.08,Luxor,2024-12-24 13:06:41.200626,6226.84,6,5912,DEBIT
582,4,4513.32,Aswan,2024-04-15 13:06:41.201054,5599.65,7,5912,CREDIT_CARD
583,1,2598.37,Alexandria,2024-05-10 13:06:41.201512,4342.81,1,5941,DEBIT
584,3,3144.06,Tanta,2024-04-29 13:06:41.201940,3658.45,1,5812,DEBIT
585,1,922.03,Tanta,2024-02-25 13:06:41.202368,1763.9,1,5941,DEBIT
586,1,2753.56,Alexandria,2024-09-01 13:06:41.202788,6331.78,7,5941,CREDIT_CARD
587,0,3586.28,Luxor,2024-09-29 13:06:41.203205,3134.98,1,5732,DEBIT
588,3,3063.24,Giza,2024-09-04 13:06:41.203623,8223.12,5,5732,CREDIT_CARD
589,0,1449.87,Cairo,2024-05-13 13:06:41.204032,6078.38,4,5732,DEBIT
590,3,3871.72,Fayoum,2024-12-29 13:06:41.204446,4245.92,7,5912,CREDIT_CARD
591,3,1667.44,Cairo,2025-01-05 13:06:41.204860,5897.78,2,5941,CREDIT_CARD
592,2,2572.25,Giza,2025-01-09 13:06:41.205274,6862.05,1,5411,DEBIT
593,4,2861.1,Alexandria,2024-09-14 13:06:41.205732,2482.81,9,5732,CREDIT_CARD
594,1,555.79,Aswan,2024-05-15 13:06:41.206149,7365.33,7,5941,DEBIT
595,4,4484.28,Alexandria,2024-05-01 13:06:41.206558,9336.37,6,5732,DEBIT
596,3,2344.18,Mansoura,2024-11-02 13:06:41.206963,2277.11,5,5812,DEBIT
